system_id,pdb_id,g_protein_family,source_replica,archive_filename,n_atoms,component_scope,schema_version,release_file_id,file_role,archive_member_path,size_bytes,sha256,n_frames,frame_interval_ps,represented_span_ns
Gq_7YDM,7YDM,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14388,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_7YDM:trajectory_xtc,trajectory_xtc,Gq_7YDM/traj.xtc,136792756,1ec71d562ef45970c8bf9c28d1cf2132b9a9270a37b426a3a8ab387056eb2a2d,2500,200.000,499.800
Gq_8DWC,8DWC,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,13944,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8DWC:structure_pdb,structure_pdb,Gq_8DWC/structure.pdb,1129626,03eb20293f63166fda195af9ea3976a43e7e10ae271af0193ad926d54a41705a,1,,
Gq_8DWC,8DWC,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,13944,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8DWC:trajectory_xtc,trajectory_xtc,Gq_8DWC/traj.xtc,132799092,404599f9a52ba6a2f26b136399364281ae852ef0a51f6ee7ae5072b6360f3b22,2500,200.000,499.800
Gq_8E9W,8E9W,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17591,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8E9W:structure_pdb,structure_pdb,Gq_8E9W/structure.pdb,1425015,e6d7f4682f9c1848909cc23d4f18416504c3d83e77b0ed02a814f8f8d9a1bac4,1,,
Gq_8E9W,8E9W,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17591,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8E9W:trajectory_xtc,trajectory_xtc,Gq_8E9W/traj.xtc,167618172,e67795eadf63c5df4cb172092f96d73f6105cecdec2854a87419b9ab0f017f54,2500,200.000,499.800
Gq_8EJC,8EJC,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14107,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8EJC:structure_pdb,structure_pdb,Gq_8EJC/structure.pdb,1142829,712d7d8138005e3b0ff17d7b7021b1234ea2ed6d433cf0cb05ae94e29fc89fcb,1,,
Gq_8EJC,8EJC,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14107,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8EJC:trajectory_xtc,trajectory_xtc,Gq_8EJC/traj.xtc,134199764,da96af0b13fa26f9ce196ec95a3d6360a1ac800c87a90878fd63fd461312f93c,2500,200.000,499.800
Gq_8F7X,8F7X,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,16332,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8F7X:structure_pdb,structure_pdb,Gq_8F7X/structure.pdb,1323054,c2cb72925d3c85571a50317757b935b20b77577d68441d0f3241d47d4b018364,1,,
Gq_8F7X,8F7X,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,16332,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8F7X:trajectory_xtc,trajectory_xtc,Gq_8F7X/traj.xtc,155775600,a166772bd18c7217df668acc19b189137c67fd300b9e47535739e325f5e37978,2500,200.000,499.800
Gq_8H0P,8H0P,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14589,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8H0P:structure_pdb,structure_pdb,Gq_8H0P/structure.pdb,1181853,d9583052fdb192f6f31afe7fd79971e5fd4af6c26202ac82e3a731f0fb79e22d,1,,
Gq_8H0P,8H0P,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14589,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8H0P:trajectory_xtc,trajectory_xtc,Gq_8H0P/traj.xtc,138679464,5d6aae11747ee8ab7985e0952f37d566b658b08c9420c8dc3b090e979fc9f8df,2500,200.000,499.800
Gq_8HCQ,8HCQ,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17718,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8HCQ:structure_pdb,structure_pdb,Gq_8HCQ/structure.pdb,1435320,5bbef61c9f9a3a94c043f0ee1b44466ff863ba597e4eded4d8df21fc583dcb6b,1,,
Gq_8HCQ,8HCQ,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17718,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8HCQ:trajectory_xtc,trajectory_xtc,Gq_8HCQ/traj.xtc,168490476,bd31778984785aa9811f96488144fd1757aee64967b9446e8713b446fac444a1,2500,200.000,499.800
Gq_8HCX,8HCX,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17668,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8HCX:structure_pdb,structure_pdb,Gq_8HCX/structure.pdb,1431270,d14eb5fb4d504c65d8ef4d8a5c046b83180c9e3b496bb80a4053eed77bb5b9d9,1,,
Gq_8HCX,8HCX,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17668,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8HCX:trajectory_xtc,trajectory_xtc,Gq_8HCX/traj.xtc,168260132,818437bb160a8816260940ca1d5ca70bc909c2c5ae06afbe17d06e3f0b555887,2500,200.000,499.800
Gq_8IBV,8IBV,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17708,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8IBV:structure_pdb,structure_pdb,Gq_8IBV/structure.pdb,1434510,109244336fe853f73cd17cad8f6c910e781652665c9a305157a8155de84e29ee,1,,
Gq_8IBV,8IBV,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17708,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8IBV:trajectory_xtc,trajectory_xtc,Gq_8IBV/traj.xtc,168634904,491a4af81a621ecc24d7b40328a7c72d7b68ae26f2e7358413e2a3282a211ced,2500,200.000,499.800
Gq_8IUK,8IUK,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14567,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8IUK:structure_pdb,structure_pdb,Gq_8IUK/structure.pdb,1180071,993e82d95d79304655123f2c1139c7308cd1e97edfb29bf10988a5e395dfddb7,1,,
Gq_8IUK,8IUK,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,14567,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8IUK:trajectory_xtc,trajectory_xtc,Gq_8IUK/traj.xtc,138604000,65bc218932d17acfc91d6924e9ec8e9fc41af5a6500d508bc93cbf0f2f5ad5e0,2500,200.000,499.800
Gq_8IYS,8IYS,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,16697,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8IYS:structure_pdb,structure_pdb,Gq_8IYS/structure.pdb,1352619,fede5a810e3b1b58d84a7ddc553527a02c7ce78dff144f5d5087f0a2b2e4b53d,1,,
Gq_8IYS,8IYS,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,16697,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8IYS:trajectory_xtc,trajectory_xtc,Gq_8IYS/traj.xtc,158689284,b3dfa089512e7baba6de8a19327dc01515e3cefb3bdcebddc17ade04716fe224,2500,200.000,499.800
Gq_8J9N,8J9N,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17958,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8J9N:structure_pdb,structure_pdb,Gq_8J9N/structure.pdb,1454760,75540152661c5d0e217dd3844db55d59ca56c9ba51f462d6ed23e69b206eb2b1,1,,
Gq_8J9N,8J9N,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17958,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8J9N:trajectory_xtc,trajectory_xtc,Gq_8J9N/traj.xtc,171052316,23b7f17c3f885692a0bc0de0d4e0c9ee1f529263269265baddb6c591bfc5e525,2500,200.000,499.800
Gq_8JBG,8JBG,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17190,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8JBG:structure_pdb,structure_pdb,Gq_8JBG/structure.pdb,1392552,91cb16f07775029fdf32e25413dfd1994d7bebdc9f081089154c7ab10c7f33bb,1,,
Gq_8JBG,8JBG,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17190,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8JBG:trajectory_xtc,trajectory_xtc,Gq_8JBG/traj.xtc,163144248,aef0bf0942c8e157a2ae8bb4f477ebb3770057b3596080c7291e293794daff08,2500,200.000,499.800
Gq_8WST,8WST,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17457,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8WST:structure_pdb,structure_pdb,Gq_8WST/structure.pdb,1414179,8bc17ffda5215bcf144ede3caf7488a8fe5e2cfc3a1d0c2541e98baa4fb7d4c5,1,,
Gq_8WST,8WST,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17457,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8WST:trajectory_xtc,trajectory_xtc,Gq_8WST/traj.xtc,166376580,750ca898308e1faf8bace65f62562012fdf73b62b130d1a827768b647f13fd36,2500,200.000,499.800
Gq_8WZ2,8WZ2,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,18237,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8WZ2:structure_pdb,structure_pdb,Gq_8WZ2/structure.pdb,1477359,d87cc5304b930092cbe2d356d85904266a00e4b4b16e5d6dc82d14b9d981f617,1,,
Gq_8WZ2,8WZ2,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,18237,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8WZ2:trajectory_xtc,trajectory_xtc,Gq_8WZ2/traj.xtc,173393136,ade2deac92142da739820c85d1d085ea02e774ac557bbed6f34076187a9491da,2500,200.000,499.800
Gq_8XGS,8XGS,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,16396,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8XGS:structure_pdb,structure_pdb,Gq_8XGS/structure.pdb,1328238,65cdab844dd299fd6f84db4a8a1ce1e690286e9de964499df5adcefdd8ba91ae,1,,
Gq_8XGS,8XGS,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,16396,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8XGS:trajectory_xtc,trajectory_xtc,Gq_8XGS/traj.xtc,155665532,001c46cf70d54cdd15fae16e41c4cc65ae50e10854cbabe8d8c345b358a79629,2500,200.000,499.800
Gq_8XOJ,8XOJ,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17136,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8XOJ:structure_pdb,structure_pdb,Gq_8XOJ/structure.pdb,1388178,3ac8be653295532cc173dab9eddd22252ea2f5dbc44b3860a6d1e30c947d73bc,1,,
Gq_8XOJ,8XOJ,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17136,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8XOJ:trajectory_xtc,trajectory_xtc,Gq_8XOJ/traj.xtc,162814040,578dc97bb8c04d29866c941094816fceecb91d5ff559c28d8b86fef796858fe1,2500,200.000,499.800
Gq_8XOR,8XOR,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17585,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8XOR:structure_pdb,structure_pdb,Gq_8XOR/structure.pdb,1424547,caa3338f216ee08f26f7d97b5249a6baefd22f32cd14e1eab4c9d64f724985b9,1,,
Gq_8XOR,8XOR,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17585,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8XOR:trajectory_xtc,trajectory_xtc,Gq_8XOR/traj.xtc,167381444,c86221b664d711b3f770d6281dabaf377911e041a3a8bbe487379ab9fc530e81,2500,200.000,499.800
Gq_8Y53,8Y53,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,16920,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8Y53:structure_pdb,structure_pdb,Gq_8Y53/structure.pdb,1370682,b5b4b17663e217a7cba6c7d3f69dbe46cc200f503d597cec3d28fc9179344492,1,,
Gq_8Y53,8Y53,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,16920,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8Y53:trajectory_xtc,trajectory_xtc,Gq_8Y53/traj.xtc,160728596,cb1034130d6048c5f5eafa93b028ae096d3277323474b8777970970f8f353904,2500,200.000,499.800
Gq_8ZPT,8ZPT,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17248,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8ZPT:structure_pdb,structure_pdb,Gq_8ZPT/structure.pdb,1397250,81249e0c1389cc118594dde275ce61ce0e320907261a20f0b9c171e773df8804,1,,
Gq_8ZPT,8ZPT,Gq,1,CoupledMD_reduced_trajectories_Gq-11.zip,17248,proteins plus selected ligands retained during system preparation where applicable,1.0,Gq_8ZPT:trajectory_xtc,trajectory_xtc,Gq_8ZPT/traj.xtc,164597088,f3c8f609ada62aa1ea570f599c318374063ef23cb603df2b8441bf66d8229cc1,2500,200.000,499.800
Gs_3SN6,3SN6,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17253,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_3SN6:structure_pdb,structure_pdb,Gs_3SN6/structure.pdb,1397655,c8c2524d5a7d782024aa1925a794b9f899a7ab4816282d56809c33a7ef8e8bd3,1,,
Gs_3SN6,3SN6,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17253,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_3SN6:trajectory_xtc,trajectory_xtc,Gs_3SN6/traj.xtc,164666644,94f76e0e5e395b3e81dc8d18bcb91f810d9217d93a0b303616fd9b39f0c05909,2500,200.000,499.800
Gs_6GDG,6GDG,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17031,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_6GDG:structure_pdb,structure_pdb,Gs_6GDG/structure.pdb,1379673,5e5bdf4c7cd5d7d9099050550f4639ad2f9de5b67c23fb40d3f482e84ec834aa,1,,
Gs_6GDG,6GDG,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17031,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_6GDG:trajectory_xtc,trajectory_xtc,Gs_6GDG/traj.xtc,162655432,511e4dd6f53721563c7e6340684a49d84f8cee1a39c72da830be34af7711cb44,2500,200.000,499.800
Gs_6LI3,6LI3,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17167,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_6LI3:structure_pdb,structure_pdb,Gs_6LI3/structure.pdb,1390689,7640300a8425f30c6949f7f25335d7beaa94672b2ab938c42325f83cab040a9e,1,,
Gs_6LI3,6LI3,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17167,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_6LI3:trajectory_xtc,trajectory_xtc,Gs_6LI3/traj.xtc,163044352,b99ec7abec22849c8787d67f2ec38eee90530c31ce320d5d5d11bd4d3cde6053,2500,200.000,499.800
Gs_6NBI,6NBI,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,20059,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_6NBI:structure_pdb,structure_pdb,Gs_6NBI/structure.pdb,1624941,1c1290c2525c96d82af09c9c2aff553bbfc43bf46019a6b72cfc3a3d4243e433,1,,
Gs_6NBI,6NBI,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,20059,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_6NBI:trajectory_xtc,trajectory_xtc,Gs_6NBI/traj.xtc,191055544,ca5f43b0a335e505544201372fd66e2df440e4a6353712417d9b94eb6fdd3521,2500,200.000,499.800
Gs_6PB0,6PB0,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18852,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_6PB0:structure_pdb,structure_pdb,Gs_6PB0/structure.pdb,1527174,cf39146dc86cee9502db7e460550658702530f9ecf10497c5f923fd494e38a75,1,,
Gs_6PB0,6PB0,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18852,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_6PB0:trajectory_xtc,trajectory_xtc,Gs_6PB0/traj.xtc,179561560,86e8adfa76441a1b6841814039191a431a1e28c8eff2d14b9e4e0e8000e04f27,2500,200.000,499.800
Gs_6PB1,6PB1,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18746,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_6PB1:structure_pdb,structure_pdb,Gs_6PB1/structure.pdb,1518588,95571f162ebeddd14e0f8cc8c96dafc823824f94bad877fd069ed7c9f9343328,1,,
Gs_6PB1,6PB1,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18746,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_6PB1:trajectory_xtc,trajectory_xtc,Gs_6PB1/traj.xtc,178706404,a8e6fd19eebd137c88b73ae3343b5430fb5c22354399dbb6776bad2761ae0a73,2500,200.000,499.800
Gs_6UVA,6UVA,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,20711,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_6UVA:structure_pdb,structure_pdb,Gs_6UVA/structure.pdb,1677753,902e3d563d0f3a76e7962ef66e2c1ba463a4e6c6899faa60740d5d2c32dcfec7,1,,
Gs_6UVA,6UVA,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,20711,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_6UVA:trajectory_xtc,trajectory_xtc,Gs_6UVA/traj.xtc,197280700,c43fed1120e651a04e20821bf0bbc6e88be29aaabfbee98a3b002c64d8badefe,2500,200.000,499.800
Gs_6WZG,6WZG,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18777,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_6WZG:structure_pdb,structure_pdb,Gs_6WZG/structure.pdb,1521099,0c20dadfd1141c1a4194f5a334efce75bde08b49f5707c5d0825177be5dd4d52,1,,
Gs_6WZG,6WZG,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18777,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_6WZG:trajectory_xtc,trajectory_xtc,Gs_6WZG/traj.xtc,178963076,9040390dad152b3869debd82015d29df3a925e6652f3bd82b488b02445733806,2500,200.000,499.800
Gs_7CFN,7CFN,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17046,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7CFN:structure_pdb,structure_pdb,Gs_7CFN/structure.pdb,1380888,7aa697700e7658731db0f82bc10547c34b69ad08b86b4bb1430ce943acbbfcdb,1,,
Gs_7CFN,7CFN,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17046,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7CFN:trajectory_xtc,trajectory_xtc,Gs_7CFN/traj.xtc,162065496,ead9aa0c9781b2b2f2fdda4ceb676ee0768e3454ed70d45849ab6c0e6a75ce3a,2500,200.000,499.800
Gs_7CX2,7CX2,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17292,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7CX2:structure_pdb,structure_pdb,Gs_7CX2/structure.pdb,1400814,d7468b9062c21fb191bfd302ecc4b5faafc1471f55ef13c7d0008f02242fa30b,1,,
Gs_7CX2,7CX2,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17292,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7CX2:trajectory_xtc,trajectory_xtc,Gs_7CX2/traj.xtc,164397448,eced0e82ac976148e37bdfc4bf8f9a4cba4cb4f89860476118ede23f16585017,2500,200.000,499.800
Gs_7D68,7D68,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,19274,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7D68:structure_pdb,structure_pdb,Gs_7D68/structure.pdb,1561356,403cab64d4b9b4fe64f24c44fb381d0910ef40e05c8735741e55b661be30547c,1,,
Gs_7D68,7D68,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,19274,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7D68:trajectory_xtc,trajectory_xtc,Gs_7D68/traj.xtc,183425712,f59c070dc577d42ca3c1fb82df38841c8fc4ed6b2ea53ef111ed8461ea33d7e2,2500,200.000,499.800
Gs_7D7M,7D7M,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17830,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7D7M:structure_pdb,structure_pdb,Gs_7D7M/structure.pdb,1444392,8af8c02a18e4e9f2ac5523b101f8b9adeaa0a72384224230b5de4420f9dd5a37,1,,
Gs_7D7M,7D7M,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17830,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7D7M:trajectory_xtc,trajectory_xtc,Gs_7D7M/traj.xtc,169772900,c1d79b26572eb11922cfa83f61d2168f8f99bde42a2f702eda2ea762436a246a,2500,200.000,499.800
Gs_7DUQ,7DUQ,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,19179,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7DUQ:structure_pdb,structure_pdb,Gs_7DUQ/structure.pdb,1553661,143b5153a38de2878a7f8c64839518e7476e2dab61d083d46dcc0991e2987fa1,1,,
Gs_7DUQ,7DUQ,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,19179,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7DUQ:trajectory_xtc,trajectory_xtc,Gs_7DUQ/traj.xtc,182317468,d982f752682ba08137b3c54f4e7922fd70b1a6092aa8737bbaea6ab066b2a030,2500,200.000,499.800
Gs_7EQ1,7EQ1,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17024,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7EQ1:structure_pdb,structure_pdb,Gs_7EQ1/structure.pdb,1379106,59e28d2909c2bc527250e9f575a74603deded432103406fda6c89cddb60230a3,1,,
Gs_7EQ1,7EQ1,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17024,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7EQ1:trajectory_xtc,trajectory_xtc,Gs_7EQ1/traj.xtc,161454060,a4c03466ccd2eecf07998ec3abf89845d309b3415e465f9777e4119b757eff45,2500,200.000,499.800
Gs_7F16,7F16,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,19345,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7F16:structure_pdb,structure_pdb,Gs_7F16/structure.pdb,1567107,f7a576cf1c3e6afd93a9e5345757602d0d1250de1a71e6492a08eaf17c0e5f8f,1,,
Gs_7F16,7F16,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,19345,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7F16:trajectory_xtc,trajectory_xtc,Gs_7F16/traj.xtc,184313860,8d2265a736c5e4e446adc639eb3ae9f53f77c46075c26c25e0efc0d51bf4da56,2500,200.000,499.800
Gs_7F4H,7F4H,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16883,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7F4H:structure_pdb,structure_pdb,Gs_7F4H/structure.pdb,1367685,b4a0dff8a582c819aab0cb6248d56a9f9518d5c7c9489e29af30d33e72cc5a02,1,,
Gs_7F4H,7F4H,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16883,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7F4H:trajectory_xtc,trajectory_xtc,Gs_7F4H/traj.xtc,160572912,84df828e109d431bce09be440bbce1d50837ea9e339d004dd8772f1c7e388764,2500,200.000,499.800
Gs_7F54,7F54,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16936,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7F54:structure_pdb,structure_pdb,Gs_7F54/structure.pdb,1371978,6ddc47f4a840d38d50c54463671c5c502a8dbfc9b58bace0618205ca8f9ba3a9,1,,
Gs_7F54,7F54,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16936,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7F54:trajectory_xtc,trajectory_xtc,Gs_7F54/traj.xtc,161585892,55e19117813a60f8751894d44fea0771ed0948a4ee94a66a8ae5ebb74d18ede0,2500,200.000,499.800
Gs_7FIG,7FIG,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,21347,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7FIG:structure_pdb,structure_pdb,Gs_7FIG/structure.pdb,1729269,ecefc08c6e764e28725fce6fa6fb49ce811725d4e62ebd0542ad2e66a9cc1f39,1,,
Gs_7FIG,7FIG,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,21347,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7FIG:trajectory_xtc,trajectory_xtc,Gs_7FIG/traj.xtc,203376364,3424fa7e26236750cff9f09881989d2e43ad081da0742aa4f7185293f4fb8fea,2500,200.000,499.800
Gs_7FIN,7FIN,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,19082,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7FIN:structure_pdb,structure_pdb,Gs_7FIN/structure.pdb,1545804,1e2a8c7262ee0047eda5dc896a13f196c75595dcb5faa62f43cf76e88b71bbe7,1,,
Gs_7FIN,7FIN,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,19082,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7FIN:trajectory_xtc,trajectory_xtc,Gs_7FIN/traj.xtc,181821792,6cf9a600dcdec30f6f6c95afaa97fed8fe22f266063d0be5d499ee2526e8c02b,2500,200.000,499.800
Gs_7JVQ,7JVQ,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18033,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7JVQ:structure_pdb,structure_pdb,Gs_7JVQ/structure.pdb,1460835,63a3f5a146c8ddf47149fe72a3b8117788e2e708148ab339272a2323d75b2a6f,1,,
Gs_7JVQ,7JVQ,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18033,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7JVQ:trajectory_xtc,trajectory_xtc,Gs_7JVQ/traj.xtc,171579472,4b89c5684161e01cad40f48f7d2098d1b4df96ee2fa0b8bf9ed11c16ef034151,2500,200.000,499.800
Gs_7KH0,7KH0,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17297,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7KH0:structure_pdb,structure_pdb,Gs_7KH0/structure.pdb,1401219,21b8579e084222f87899c26b42856f6be3f072f8a514e5b9fc63784ab0ea8004,1,,
Gs_7KH0,7KH0,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17297,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7KH0:trajectory_xtc,trajectory_xtc,Gs_7KH0/traj.xtc,164317944,e655b47b283a9b15e61426bd66ed5a7cb06341ab64b5186688fe4510e0814e91,2500,200.000,499.800
Gs_7L1V,7L1V,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,15201,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7L1V:structure_pdb,structure_pdb,Gs_7L1V/structure.pdb,1231443,abba694b1d03dbe2070db99063ad1e4cdd50d23eeb6a2954aa3fb8ca9858df74,1,,
